Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^3),AccY(g x 10^3),AccZ(g x 10^3),Altitude(m),,,,First odometry csv sampled at 200HZ which is 5ms
1661,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1666,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1671,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1676,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1681,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1686,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1691,-0.01036726,0.005951573,0.06304129,0,0,0,0,0,0,0,,,,
1696,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1701,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1706,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1711,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1716,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1721,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1726,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1731,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1736,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1741,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1746,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1751,-0.01022763,0.005916666,0.06309365,0,0,0,0,0,0,0,,,,
1756,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1761,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1766,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1771,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1776,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1781,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1786,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1791,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1796,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1801,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1806,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1811,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1816,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1821,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1826,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1831,-0.0103149,0.005916666,0.06318092,0,0,0,0,0,0,0,,,,
1836,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1841,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1846,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1851,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1856,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1861,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1866,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1873,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1877,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1882,-0.0103149,0.005916666,0.06325074,0,0,0,0,0,0,0,,,,
1887,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1892,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1897,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1902,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1907,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1912,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1917,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1924,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1929,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1934,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1939,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1944,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1949,-0.01038471,0.005899213,0.06332055,0,0,0,0,0,0,0,,,,
1954,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1959,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1964,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1969,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1974,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1979,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1984,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1989,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1994,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
1999,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
2004,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
2009,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
2014,-0.01047198,0.005811946,0.0633729,0,0,0,0,0,0,0,,,,
2019,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2024,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2029,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2034,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2039,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2044,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2049,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2054,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2059,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2064,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2069,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2074,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2079,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2084,-0.01052434,0.005811946,0.06339036,0,0,0,0,0,0,0,,,,
2089,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2100,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2105,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2110,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2115,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2120,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2125,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2130,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2135,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2140,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2145,-0.01059415,0.005794493,0.06347763,0,0,0,0,0,0,0,,,,
2150,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2155,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2160,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2165,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2170,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2175,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2180,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2185,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2190,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2195,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2200,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2205,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2210,-0.0106116,0.00577704,0.06354744,0,0,0,0,0,0,0,,,,
2215,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2220,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2225,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2230,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2235,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2240,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2245,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2250,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2255,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2260,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2265,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2270,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2275,-0.01045452,0.00572468,0.06356489,0,0,0,0,0,0,0,,,,
2280,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2285,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2290,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2295,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2300,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2305,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2310,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2315,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2320,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2325,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2330,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2335,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2340,-0.01036726,0.005707227,0.0636347,0,0,0,0,0,0,0,,,,
2345,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2350,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2356,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2360,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2365,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2370,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2375,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2380,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2385,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2390,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2395,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2400,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2405,-0.0103498,0.005689773,0.06366961,0,0,0,0,0,0,0,,,,
2410,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2415,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2420,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2425,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2430,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2435,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2440,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2445,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2450,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2455,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2460,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2465,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2470,-0.01041962,0.005829399,0.06375688,0,0,0,0,0,0,0,,,,
2475,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2480,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2485,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2490,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2495,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2500,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2505,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2510,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2515,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2520,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2525,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2530,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2536,-0.01048943,0.005829399,0.06380924,0,0,0,0,0,0,0,,,,
2540,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2545,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2550,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2555,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2560,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2565,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2570,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2575,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2580,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2585,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2590,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2597,-0.0105767,0.005846853,0.06387905,0,0,0,0,0,0,0,,,,
2603,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2608,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2613,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2618,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2623,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2628,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2633,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2638,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2643,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2648,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2653,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2658,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2663,-0.0106116,0.005689773,0.06391396,0,0,0,0,0,0,0,,,,
2668,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2673,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2679,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2683,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2688,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2693,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2698,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2703,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2708,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2713,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2718,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2723,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2728,-0.01064651,0.005689773,0.06401867,0,0,0,0,0,0,0,,,,
2733,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2738,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2743,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2748,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2753,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2758,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2763,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2768,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2773,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2778,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2783,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2788,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2793,-0.01062906,0.00567232,0.06410594,0,0,0,0,0,0,0,,,,
2798,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2803,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2808,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2813,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2819,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2825,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2829,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2834,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2839,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2844,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2849,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2854,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2859,0,1.75E-05,0.06414085,0,0,0,0,0,0,0,,,,
2864,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2869,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2874,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2879,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2884,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2889,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2894,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2899,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2904,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2909,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2914,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2919,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2924,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2929,8.73E-05,0,0.06421066,0,0,0,0,0,0,0,,,,
2934,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2939,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2944,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2949,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2954,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2959,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2964,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2969,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2974,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2979,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2984,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2989,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2994,0.00015708,0,0.06426302,0,0,0,0,0,0,0,,,,
2999,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3004,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3009,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3014,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3019,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3024,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3029,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3034,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3039,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3044,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3049,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3054,0.000226893,-3.49E-05,0.06431538,0,0,0,0,0,0,0,,,,
3059,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3064,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3069,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3074,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3079,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3084,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3089,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3094,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3099,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3109,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3114,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3119,0.00020944,-8.73E-05,0.06438519,0,0,0,0,0,0,0,,,,
3124,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3129,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3134,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3139,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3144,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3149,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3154,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3159,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3164,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3169,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3174,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3179,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3184,0.000226893,-0.000139626,0.06443755,0,0,0,0,0,0,0,,,,
3189,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3194,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3199,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3204,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3209,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3214,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3219,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3224,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3229,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3234,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3239,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3244,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3249,0.000296706,-0.000139626,0.06448992,0,0,0,0,0,0,0,,,,
3254,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3259,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3264,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3269,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3274,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3279,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3284,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3289,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3294,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3299,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3304,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3309,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3314,0.000436332,-0.000261799,0.06455973,0,0,0,0,0,0,0,,,,
3319,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3324,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3329,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3334,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3339,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3344,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3349,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3354,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3359,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3364,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3369,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3376,0.000645772,-0.000331613,0.06459463,0,0,0,0,0,0,0,,,,
3383,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3388,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3393,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3398,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3403,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3408,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3413,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3418,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3423,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
3428,0.000680678,-0.000366519,0.06462954,0,0,0,0,0,0,0,,,,
