Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
1351,-0.0001570796,0.0003490658,0.004118977,-0.0001644262,-5.820217E-05,0,-0.9390664,30.53447,-972.4287,0
1356,-0.0001570796,0.0003490658,0.004118977,-0.0001644262,-5.820217E-05,0,-0.9390664,30.53447,-972.4287,0
1361,-0.0001745329,0.0003490658,0.004101524,-0.0001757009,-9.817897E-05,0,-1.032707,29.27598,-975.4541,0
1366,-0.0001570796,0.0003490658,0.004101524,-0.0001797492,-0.0001048666,0,-1.002489,29.65989,-976.8848,0
1371,-0.0001570796,0.0003490658,0.004101524,-0.0001824485,-0.000121124,0,-0.9693425,29.22168,-980.436,0
1376,-0.0001570796,0.0003490658,0.004101524,-0.0001832459,-0.0001240163,0,-0.9084125,29.69083,-981.3901,0
1381,-0.0001570796,0.0003490658,0.004101524,-0.0001833113,-0.0001355998,0,-0.8820662,29.31657,-982.0342,0
1386,-0.0001570796,0.0003490658,0.004101524,-0.0001833113,-0.0001355998,0,-0.8820662,29.31657,-982.0342,0
1391,-0.0001745329,0.0003665191,0.004101524,-0.0001815932,-0.0001484775,0,-0.8175663,29.55253,-980.3105,0
1396,-0.0001745329,0.0003665191,0.004118977,-0.0001803161,-0.0001553196,0,-0.7972482,29.3927,-981.0479,0
1401,-0.0001745329,0.0003665191,0.004101524,-0.0001791038,-0.0001562545,0,-0.7891126,29.59979,-980.6504,0
1406,-0.0001745329,0.0003665191,0.004101524,-0.0001783826,-0.000160304,0,-0.804269,29.46006,-981.4639,0
1411,-0.0001745329,0.0003665191,0.004101524,-0.0001784254,-0.000164042,0,-0.8332502,29.4504,-981.1851,0
1416,-0.0001745329,0.0003665191,0.004101524,-0.0001791095,-0.0001660875,0,-0.8577665,29.49922,-980.9126,0
1421,-0.0001745329,0.0003665191,0.004101524,-0.0001798743,-0.0001697956,0,-0.8733979,29.4194,-981.1011,0
1426,-0.0001745329,0.0003490658,0.004101524,-0.0001804499,-0.0001712275,0,-0.8730748,29.49405,-980.8926,0
1431,-0.0001745329,0.0003490658,0.00408407,-0.0002163437,-0.0001716696,0,-2.356282,29.52499,-981.1499,0
1436,-0.0001745329,0.0003490658,0.00408407,-0.0002554752,-0.0001716087,0,-2.676855,29.53778,-981.1006,0
1441,-0.0001745329,0.0003316125,0.00408407,-0.0003267823,-0.0001689212,0,-4.219535,29.63576,-981.0151,0
1446,-0.0001745329,0.0003316125,0.00408407,-0.0003267823,-0.0001689212,0,-4.219535,29.63576,-981.0151,0
1451,-0.0001745329,0.0003316125,0.004101524,-0.0003365824,-0.0001699543,0,-1.347248,29.49644,-980.9941,0
1456,-0.0001919862,0.0003316125,0.004101524,-0.0002994658,-0.0001722287,0,-0.1511226,29.43465,-981.0771,0
1461,-0.0001919862,0.0003490658,0.004101524,-0.0002525834,-0.0001750622,0,0.4426883,29.41492,-981.0654,0
1466,-0.0002094395,0.0003490658,0.00408407,-0.0002575651,-0.0001752824,0,-1.473766,29.52052,-981.0386,0
1471,-0.0002094395,0.0003665191,0.00408407,-0.0002429458,-0.0001773661,0,-0.6797109,29.45105,-981.0728,0
1476,-0.0002094395,0.0003665191,0.004066617,-0.0002555602,-0.0001786687,0,-1.732194,29.47873,-981.0347,0
1481,-0.0002094395,0.0003665191,0.004066617,-0.0002387693,-0.000182257,0,-0.5775235,29.37586,-981.0586,0
1486,-0.0002268928,0.0003665191,0.004066617,-0.000227528,-0.0001861631,0,-0.730275,29.35153,-981.0591,0
1491,-0.0002268928,0.0003665191,0.004066617,-0.0002259299,-0.0001892095,0,-1.08508,29.36337,-981.0464,0
1496,-0.0002268928,0.0003665191,0.004066617,-0.0002259299,-0.0001892095,0,-1.08508,29.36337,-981.0464,0
1501,-0.0002268928,0.0003665191,0.004049164,-0.000218495,-0.0001933056,0,-1.161687,29.41432,-981.0464,0
1506,-0.0002268928,0.0003665191,0.004049164,-0.000218495,-0.0001933056,0,-1.161687,29.41432,-981.0464,0
1511,-0.0002268928,0.0003665191,0.004049164,-0.0002091045,-0.0001564546,0,-0.7178628,30.98778,-979.5469,0
1516,-0.0002617994,0.0003665191,0.004049164,-0.0001883694,7.794629E-05,0,-0.5900676,36.49623,-974.2593,0
1521,-0.000296706,0.0003665191,0.004049164,-0.0001744408,0.0002545979,0,-0.3946312,38.17758,-972.6431,0
1526,-0.0003141593,0.0003665191,0.004049164,-0.0001657333,0.0004232324,0,-0.5574352,38.75521,-972.0874,0
1531,-0.0003490658,0.0003490658,0.004049164,-0.0001578066,0.0005170373,0,-0.5553978,36.52559,-972.7578,0
1536,-0.0003490658,0.0003490658,0.004049164,-0.0001578066,0.0005170373,0,-0.5553978,36.52559,-972.7578,0
1541,-0.0003490658,0.0003490658,0.004049164,-0.0001545869,0.0004544385,0,-0.8530669,30.45808,-973.4131,0
1546,-0.0003490658,0.0003490658,0.004049164,-0.0001545869,0.0004544385,0,-0.8530669,30.45808,-973.4131,0
1551,-0.0003490658,0.0003665191,0.004066617,-0.0001581128,0.0002626062,0,-0.9222677,28.86732,-972.7949,0
1557,-0.0003490658,0.0003665191,0.004066617,-0.0001581128,0.0002626062,0,-0.9222677,28.86732,-972.7949,0
1562,-0.0003490658,0.0003490658,0.004066617,-0.0001602967,0.0001559954,0,-0.8760567,30.24493,-973.4009,0
1567,-0.0003490658,0.0003490658,0.004066617,-0.0001988448,0.0001132678,0,-2.445331,29.83666,-973.2725,0
1572,-0.0003490658,0.0003490658,0.004066617,-0.0002770169,7.850088E-05,0,-4.274816,29.98665,-973.4341,0
1577,-0.0003490658,0.0003316125,0.004066617,-0.0004291404,3.728008E-05,0,-7.71551,29.57283,-974.6821,0
1582,-0.0003490658,0.0003141593,0.004066617,-0.0005649509,6.735718E-06,0,-7.786412,29.83161,-976.6157,0
1587,-0.0003490658,0.000296706,0.00408407,-0.0006521632,-1.986217E-05,0,-6.454304,29.86083,-980.1187,0
1592,-0.0003490658,0.000296706,0.00408407,-0.0006303789,-5.115104E-05,0,-2.389345,29.54298,-981.6875,0
1597,-0.0003316125,0.0003141593,0.00408407,-0.0005402998,-8.109558E-05,0,0.5155513,29.45193,-982.3169,0
1602,-0.0003316125,0.0003141593,0.00408407,-0.0004623441,-0.0001115672,0,0.4263748,29.28781,-981.5557,0
1607,-0.0003316125,0.0003141593,0.004101524,-0.0004039498,-0.0001358489,0,-0.02266409,29.39993,-980.2852,0
1612,-0.0003316125,0.0003316125,0.004101524,-0.0003644425,-0.0001187233,0,-0.5374446,31.00442,-980.9263,0
1617,-0.0003316125,0.0003316125,0.004101524,-0.0002610286,-9.901501E-05,0,2.293021,31.19941,-980.6899,0
1622,-0.0003490658,0.0003490658,0.004101524,-8.491698E-05,-4.635852E-05,0,5.79587,32.66582,-981.5513,0
1627,-0.0003490658,0.0003839724,0.004101524,0.0001242201,-4.808931E-05,0,8.011372,30.67212,-981.1455,0
1632,-0.0003490658,0.0003839724,0.004101524,0.0001242201,-4.808931E-05,0,6.805887,29.64815,-980.9194,0
1637,-0.0003490658,0.0004014257,0.004101524,0.0003434054,-0.0001244323,0,3.772116,28.56035,-981.0527,0
1642,-0.0003490658,0.000418879,0.004101524,0.0002904114,-0.0001790588,0,-0.718206,28.13302,-980.8906,0
1647,-0.0003490658,0.000418879,0.004101524,0.0002189118,-0.0001793344,0,-1.703287,30.12537,-981.1772,0
1652,-0.0003490658,0.0004014257,0.004101524,0.000141359,-0.0001998786,0,-2.26807,29.28918,-981.085,0
1657,-0.0003490658,0.0004014257,0.004101524,0.0001093401,-0.0001947036,0,-0.7340671,30.25986,-981.0278,0
1662,-0.0003490658,0.0004014257,0.004118977,9.464943E-05,-0.0002941577,0,-0.1574706,25.96449,-981.0703,0
1667,-0.0003490658,0.0004014257,0.004049164,6.463602E-05,-0.000321224,0,-0.836924,28.49187,-980.9897,0
1672,-0.0004537856,0.0004014257,0.003961897,7.997059E-05,-0.0003678633,0,0.8875708,27.79105,-981.0811,0
1677,-0.0004712389,0.0004014257,0.003839724,0.0001557488,-0.0003200862,0,3.456202,31.49231,-981.061,0
1682,-0.0004712389,0.0004363323,0.003892084,0.0002975547,-0.0001380036,0,6.591219,37.22064,-981.0547,0
1687,-0.0004712389,0.0004363323,0.003892084,0.0002975547,-0.0001380036,0,6.591219,37.22064,-981.0547,0
1692,-0.0002792527,0.0004537856,0.004450589,0.0005164642,7.841647E-05,0,4.732777,36.5325,-979.5313,0
1697,-0.000418879,0.0003839724,0.004520403,0.000603676,-6.127427E-05,0,5.937602,25.70944,-977.6807,0
1703,-0.000418879,0.0003316125,0.00429351,0.0007387845,-0.0001437505,0,8.230909,27.43398,-977.2568,0
1708,-0.0004886922,0.0003141593,0.003874631,0.00107878,-0.0002009159,0,17.26222,28.23918,-980.8398,0
1713,-0.0004537856,0.0003490658,0.003665191,0.001328147,-0.0002458846,0,15.17758,28.41518,-986.0093,0
1718,-0.0002617994,0.0004014257,0.003700098,0.001448596,-4.723181E-05,0,11.17341,37.84566,-988.1694,0
1723,-0.0003839724,0.0004363323,0.00397935,0.001247475,-4.527476E-05,0,-1.382292,30.92929,-984.9804,0
1728,-0.0003141593,0.0004537856,0.004433136,0.0009701425,1.794373E-05,0,-5.352593,33.31609,-977.2153,0
1733,-0.0004712389,0.0004712389,0.004607669,0.0008194532,3.871511E-05,0,-1.288085,32.17028,-976.0389,0
1738,-0.0005410521,0.0004712389,0.004729842,0.0006717503,-3.922475E-05,0,-1.813476,28.34979,-979.3646,0
1743,-0.0005061455,0.0004363323,0.00439823,0.0006406244,0.0001281241,0,2.274634,37.98815,-989.3476,0
1748,-0.0006457719,0.0003665191,0.004014257,0.0005369767,0.0001863796,0,-0.9488522,34.54819,-990.1528,0
1753,-0.0006457719,0.0003665191,0.004014257,0.0005369767,0.0001863796,0,-0.9488522,34.54819,-990.1528,0
1758,-0.0004014257,0.0003316125,0.003577925,0.0008049353,0.0003869452,0,15.30951,40.20023,-975.292,0
1763,-0.0004014257,0.0003316125,0.003577925,0.0008049353,0.0003869452,0,15.30951,40.20023,-975.292,0
1768,-0.0002792527,0.000593412,0.00408407,0.001269803,0.0004893582,0,20.90412,45.56311,-977.7509,0
1773,-0.0006806784,0.000715585,0.004677482,0.001311874,0.0003486269,0,8.695012,28.21667,-986.7988,0
1778,-0.0006283185,0.0005759586,0.004642576,0.001378118,0.0004071094,0,9.685108,35.64388,-991.7529,0
1783,-0.0006283185,0.0005759586,0.004642576,0.001378118,0.0004071094,0,9.685108,35.64388,-991.7529,0
1788,-0.0008203047,0.000418879,0.004276057,0.001372814,-8.961995E-06,0,-1.238502,17.52087,-985.1426,0
1793,-0.0008203047,0.000418879,0.004276057,0.001372814,-8.961995E-06,0,-1.238502,17.52087,-985.1426,0
1798,-0.000715585,0.0004712389,0.004118977,0.001601557,0.0001122916,0,2.584478,27.68163,-986.396,0
1803,-0.0003490658,0.0004363323,0.004223697,0.001928052,0.0003599972,0,21.63641,41.90729,-980.7964,0
1808,-0.0006283185,0.0005410521,0.004764749,0.00186505,0.0005827732,0,7.362447,42.5848,-989.8652,0
1813,-0.0006457719,0.0005759586,0.004729842,0.001640624,0.0004036498,0,0.596203,27.10645,-980.3837,0
1818,-0.0006108652,0.000593412,0.004729842,0.001639556,0.0007567533,0,8.895674,48.11924,-981.8016,0
1823,-0.0008726646,0.0006283185,0.004537856,0.001359748,0.0005770413,0,-2.430227,28.3613,-981.18,0
1828,-0.0006806784,0.0005410521,0.00439823,0.001641871,0.0007648393,0,19.27498,42.28357,-976.346,0
1833,-0.0008028515,0.0004886922,0.004485496,0.001441151,0.0007988652,0,0.64657,37.08947,-985.8597,0
1838,-0.0006981317,0.0004537856,0.004520403,0.001389833,0.0004636248,0,5.852727,21.91766,-973.8061,0
1843,-0.000593412,0.0004537856,0.004572763,0.001162328,0.0005109728,0,-1.538303,35.94593,-986.1035,0
1848,-0.0006806784,0.0005410521,0.004694935,0.0009648881,7.559713E-05,0,-1.120068,16.52572,-977.9019,0
1853,-0.0005585054,0.000593412,0.004502949,0.001058778,0.0002337419,0,10.13608,38.73649,-983.0161,0
1858,-0.0006806784,0.0006108652,0.004572763,0.0008986717,0.0002603274,0,0.2004165,34.30972,-980.3584,0
1863,-0.0006806784,0.000593412,0.004363323,0.0009469793,0.0004095129,0,8.035974,39.44281,-973.8403,0
1868,-0.0006632251,0.0005410521,0.004485496,0.0007053256,0.00046854,0,-3.714417,36.41108,-980.2046,0
1873,-0.0006981317,0.0005061455,0.004502949,0.0005873163,0.0003524416,0,0.2504741,29.57591,-976.9927,0
1878,-0.0006806784,0.0005235987,0.00455531,0.0005731542,0.0001965727,0,4.043348,27.4049,-988.186,0
1883,-0.0007330383,0.0005410521,0.004590216,0.000557393,0.0001205818,0,3.951194,30.10468,-984.2051,0
1888,-0.0007504916,0.000593412,0.004450589,0.0007295463,7.336624E-05,0,11.73618,31.00002,-984.1743,0
1893,-0.0007330383,0.000593412,0.004450589,0.0006395893,5.607502E-05,0,1.778202,32.02141,-978.7861,0
1900,-0.0007504916,0.0006457719,0.00434587,0.0006033962,0.0001214962,0,3.719409,35.35625,-975.5186,0
1905,-0.0007504916,0.0006457719,0.00434587,0.0006033962,0.0001214962,0,3.719409,35.35625,-975.5186,0
1910,-0.0007853982,0.0006632251,0.004485496,0.0002765481,0.0001497135,0,-0.8086607,37.78581,-977.1226,0
1915,-0.0007853982,0.0006632251,0.004485496,0.0002765481,0.0001497135,0,-0.8086607,37.78581,-977.1226,0
1920,-0.0008203047,0.0005759586,0.004677482,0.0001901981,0.0001091902,0,0.584018,32.95232,-979.6406,0
1925,-0.0008028515,0.0005759586,0.004642576,0.0002778392,0.0001870823,0,6.754915,36.27947,-983.5659,0
1930,-0.0007679448,0.0004886922,0.004642576,0.0001395225,1.183808E-05,0,-2.294032,26.18126,-983.1762,0
1935,-0.0006806784,0.0005585054,0.004502949,0.000205646,0.0001394273,0,5.629192,37.67914,-983.8974,0
1940,-0.0006806784,0.0005585054,0.004502949,0.000205646,0.0001394273,0,5.629192,37.67914,-983.8974,0
1945,-0.0006806784,0.0005759586,0.004520403,9.052133E-05,-4.657668E-05,0,3.066442,30.78339,-982.0776,0
1950,-0.0007679448,0.0006108652,0.004607669,4.850009E-05,-4.676083E-05,0,1.143429,32.38298,-984.3418,0
1955,-0.0007679448,0.0005585054,0.004590216,-6.96909E-05,-0.0002366229,0,-2.279318,24.59299,-986.5171,0
1960,-0.0007679448,0.000593412,0.00455531,-5.842191E-05,-2.516942E-05,0,2.587242,40.25324,-991.4496,0
1965,-0.0008203047,0.0005061455,0.004502949,-0.0002570154,-7.926165E-05,0,-6.129467,30.37647,-992.0331,0
1970,-0.0007679448,0.0005061455,0.004485496,-0.0002434426,0.0001263591,0,1.685723,40.70913,-993.2915,0
1975,-0.0008028515,0.0005061455,0.00455531,-0.0003719153,0.0001631722,0,-4.08173,34.76302,-989.5376,0
1980,-0.0008028515,0.0005061455,0.00455531,-0.0003719153,0.0001631722,0,-4.08173,34.76302,-989.5376,0
1985,-0.0008203047,0.000593412,0.004642576,-0.0002093242,7.791088E-05,0,5.531324,33.79637,-987.855,0
1990,-0.0008552113,0.0006283185,0.004572763,-9.382445E-05,-7.269224E-05,0,6.33233,27.02223,-987.9863,0
1995,-0.0008552113,0.0006283185,0.004572763,4.96219E-05,-4.84885E-06,0,7.989986,35.32941,-988.189,0
2000,-0.0008377581,0.0006283185,0.004485496,2.363225E-05,1.300294E-05,0,1.669449,33.55885,-985.124,0
2005,-0.0008028515,0.0005585054,0.004468043,-1.833058E-05,-2.221719E-05,0,0.7811002,31.39174,-982.793,0
2010,-0.0007853982,0.0005585054,0.004520403,-5.018848E-05,2.521895E-05,0,1.008663,34.578,-979.9004,0
2015,-0.0007853982,0.0005585054,0.004572763,-5.692727E-05,-2.850942E-05,0,1.900655,30.67759,-979.7012,0
2020,-0.0008028515,0.0005759586,0.004660029,-4.00197E-05,7.113882E-05,0,2.872445,36.77623,-980.7363,0
2025,-0.0009075712,0.0006457719,0.004660029,-6.870308E-05,0.0002138292,0,1.233079,39.17884,-983.1621,0
2030,-0.0009075712,0.0006632251,0.004590216,-0.0001801607,0.0002459156,0,-2.251975,35.29765,-983.3359,0
2035,-0.0009599311,0.0007504916,0.004502949,-0.0001677468,0.0004330559,0,2.511524,41.89679,-984.7417,0
2040,-0.0009075712,0.0006981317,0.004433136,-0.0002046889,0.0003092012,0,0.4623662,29.90382,-980.6426,0
2045,-0.0008726646,0.0006981317,0.004433136,-8.044087E-05,0.0003892641,0,6.910307,37.65584,-979.7261,0
2050,-0.0008901179,0.0006108652,0.004502949,-7.949528E-05,0.0002371061,0,2.228646,28.54363,-976.9697,0
2055,-0.0008552113,0.0006108652,0.004572763,-2.413737E-05,0.0001890535,0,4.460842,32.10487,-978.2246,0
2060,-0.0009599311,0.0006108652,0.004677482,1.463077E-05,0.0002332706,0,4.045919,35.8727,-981.2534,0
2065,-0.0009599311,0.0006457719,0.004677482,4.337645E-05,0.000208495,0,3.879475,33.27703,-981.3896,0
2070,-0.001012291,0.0007330383,0.004607669,0.0001254651,0.0004307726,0,6.352535,43.40102,-981.6821,0
2075,-0.001029744,0.0007330383,0.004520403,6.592022E-05,0.0003426719,0,0.9138142,31.70764,-978.2026,0
2080,-0.0009948376,0.0007853982,0.00439823,0.0001096297,0.0004305514,0,5.018723,38.49381,-977.6177,0
2085,-0.0009773844,0.0007330383,0.004415683,3.058562E-05,0.0003242494,0,0.07228574,30.91054,-977.2651,0
2090,-0.0009948376,0.000715585,0.004502949,0.0001077425,0.0003510052,0,6.106478,35.9445,-978.8335,0
2095,-0.0009773844,0.0006457719,0.004625122,7.246748E-05,0.0003664237,0,1.712562,35.59187,-978.8013,0
2100,-0.001047197,0.0006108652,0.004747296,6.751993E-05,0.000323816,0,2.720942,33.43076,-980.5137,0
2105,-0.001047197,0.0006283185,0.004660029,4.042788E-05,0.0003439639,0,1.839414,35.81341,-979.9824,0
2110,-0.001047197,0.0006283185,0.004660029,4.042788E-05,0.0003439639,0,1.839414,35.81341,-979.9824,0
2115,-0.001047197,0.0006981317,0.004485496,3.657919E-05,0.0003503304,0,5.728611,37.31166,-981.5181,0
2120,-0.0009773844,0.0007679448,0.004520403,2.541826E-05,0.000275199,0,2.66814,31.94444,-980.9575,0
2125,-0.001012291,0.000715585,0.004485496,0.0001579786,0.0001664748,0,8.415146,30.33588,-981.4136,0
2130,-0.0009424778,0.0007330383,0.004485496,0.0002211768,-0.0001144506,0,6.175141,22.66192,-980.1357,0
2135,-0.001029744,0.0006283185,0.004468043,0.0002584539,-0.0002567314,0,5.21486,27.30763,-981.5112,0
2140,-0.0009948376,0.000593412,0.00439823,0.0003801916,-0.0003664812,0,8.783233,27.97187,-980.9858,0
2145,-0.001082104,0.0006806784,0.004433136,0.0003665147,-0.0003065884,0,3.936004,34.59624,-979.5449,0
2150,-0.001064651,0.0006632251,0.004468043,0.0005358146,-0.0002875667,0,11.37337,33.16745,-979.3848,0
2155,-0.001029744,0.0008552113,0.004572763,0.0006404399,-0.000419467,0,9.830103,27.01366,-977.3047,0
2160,-0.001064651,0.0008028515,0.004642576,0.0007064958,-0.0005098634,0,8.642626,28.18969,-979.5571,0
2165,-0.001029744,0.0008203047,0.004590216,0.0008662029,-0.0007123451,0,12.82522,23.13779,-981.957,0
2170,-0.001117011,0.0007853982,0.004485496,0.0006764655,-0.0005618838,0,-0.8451855,36.89328,-983.5811,0
2175,-0.001099557,0.0006632251,0.004276057,0.0007367879,-0.0004644852,0,8.349466,35.33144,-985.8803,0
2180,-0.001134464,0.0007679448,0.004223697,0.0005667501,-0.0002233496,0,-0.5969139,41.71155,-981.9897,0
2185,-0.001082104,0.000715585,0.00424115,0.0006183746,-0.0001813405,0,7.647256,34.50735,-981.8666,0
2190,-0.001082104,0.000715585,0.00424115,0.0006183746,-0.0001813405,0,7.647256,34.50735,-981.8666,0
2195,-0.001064651,0.0008726646,0.004537856,0.0007261296,-0.0004453973,0,5.420228,28.31092,-980.1044,0
2200,-0.001064651,0.0008377581,0.004537856,0.0009034509,-0.0007145716,0,13.8137,20.78979,-983.418,0
2205,-0.001117011,0.0008726646,0.004502949,0.0007130193,-0.0005455781,0,-0.3758325,37.65143,-982.5547,0
2210,-0.001117011,0.0007679448,0.00429351,0.000758469,-0.0006037912,0,8.266512,29.07944,-985.481,0
2215,-0.001134464,0.0008726646,0.00429351,0.0007028154,-0.0003772461,0,4.568105,40.53898,-983.5762,0
2220,-0.001169371,0.0008901179,0.004206243,0.0006982409,-0.0003550695,0,6.481353,33.2003,-984.8105,0
2225,-0.001169371,0.0009424778,0.00439823,0.0007871834,-0.0002837522,0,10.40255,35.33227,-988.9077,0
2230,-0.001239184,0.0009773844,0.004450589,0.000660684,-6.400453E-05,0,2.054861,41.85871,-989.8545,0
2235,-0.00122173,0.0008726646,0.004520403,0.0006268455,-7.074967E-05,0,5.138283,33.53465,-994.4595,0
2240,-0.001169371,0.0009075712,0.004415683,0.0004438535,0.0001487696,0,-1.059481,42.68715,-989.1387,0
2245,-0.001134464,0.0008377581,0.00424115,0.0003239247,1.201449E-06,0,0.608698,28.53611,-986.0288,0
2250,-0.001029744,0.0008552113,0.004101524,0.0002709962,-5.332323E-05,0,2.88852,31.49745,-980.9243,0
2255,-0.001082104,0.0008552113,0.003996804,0.0001698684,-0.0001129532,0,0.7100118,31.17442,-978.4116,0
2260,-0.001117011,0.0008377581,0.004101524,0.0001686227,-0.0001628263,0,4.326179,31.40063,-981.1968,0
2265,-0.001117011,0.0008377581,0.004101524,0.0001686227,-0.0001628263,0,4.326179,31.40063,-981.1968,0
2270,-0.001308997,0.0007330383,0.004468043,5.620416E-05,0.0001746813,0,2.430143,36.89492,-980.9287,0
2275,-0.001239184,0.0007330383,0.004520403,3.012138E-05,0.0003102708,0,2.648211,40.52769,-977.3622,0
2280,-0.001239184,0.0007330383,0.004433136,-2.750453E-05,0.0001083933,0,1.240024,27.30868,-977.7587,0
2285,-0.001134464,0.0008552113,0.00418879,-1.8786E-05,-0.0002223069,0,3.983392,20.97014,-978.4853,0
2290,-0.00122173,0.0009773844,0.003944444,-3.109679E-05,-0.0002299298,0,3.405993,32.94702,-977.9639,0
2295,-0.001343903,0.001047197,0.003857178,9.719511E-07,-0.000272569,0,5.30339,31.71119,-979.6508,0
2300,-0.001343903,0.001047197,0.004014257,-2.647488E-06,9.960562E-05,0,3.991909,48.55138,-979.5176,0
2305,-0.001308997,0.0009599311,0.004276057,-6.947616E-05,4.792033E-05,0,1.221786,32.75324,-981.8662,0
2310,-0.001117011,0.0008901179,0.004502949,-0.0001252704,-0.0002832,0,1.255995,20.68017,-983.6577,0
2315,-0.001029744,0.0008901179,0.004485496,-0.0001226176,-0.0006443812,0,3.438226,17.84546,-983.2827,0
2320,-0.001082104,0.0008901179,0.004328417,3.128473E-05,-0.0008881016,0,9.62466,21.19274,-979.4945,0
2325,-0.001186824,0.0009424778,0.004171337,0.0002366693,-0.0003768308,0,12.51004,51.25951,-976.2811,0
2330,-0.001239184,0.0009424778,0.004118977,0.0003863769,0.0001717891,0,11.14456,55.13337,-973.2001,0
2335,-0.00122173,0.0008726646,0.004258603,0.0003720344,0.0004166987,0,4.972463,45.07104,-974.6992,0
2340,-0.001082104,0.0009075712,0.00429351,0.0003158551,0.000140724,0,3.256356,24.53143,-977.7744,0
2345,-0.00122173,0.0008377581,0.004363323,0.0002663887,-0.0004730747,0,3.17095,9.76215,-975.2885,0
2350,-0.001308997,0.0008552113,0.00434587,0.0004320072,-0.0006122602,0,11.80906,26.73872,-976.7133,0
2355,-0.001396263,0.0009250245,0.00434587,0.0005214417,-0.0002734211,0,9.573292,45.88633,-968.0566,0
2360,-0.001466077,0.0009250245,0.00439823,0.0005348941,6.39628E-05,0,6.888697,47.45622,-968.329,0
2365,-0.001204277,0.001082104,0.004363323,0.0003910954,-1.90872E-05,0,0.8229858,31.19942,-969.8144,0
2370,-0.001308997,0.001117011,0.00434587,0.0001729954,-0.0005058998,0,-2.746097,14.50023,-969.6083,0
2375,-0.001396263,0.001029744,0.004328417,0.0002537514,-0.001018758,0,8.399696,11.47353,-980.7382,0
2380,-0.001396263,0.001099557,0.004363323,0.0003015728,-0.0007656967,0,7.557069,40.63033,-974.9901,0
2385,-0.001553343,0.0009075712,0.004520403,0.0004196373,-0.000560411,0,10.253,40.08485,-981.1215,0
2390,-0.001186824,0.001012291,0.004537856,0.0003847665,-0.0005072402,0,4.717916,34.02995,-980.4031,0
2395,-0.001204277,0.001029744,0.004450589,0.0002196456,-0.0008856757,0,-0.7075417,16.59076,-980.1351,0
2400,-0.001239184,0.0009424778,0.00434587,0.0003968905,-0.00148514,0,12.4407,5.943587,-989.4671,0
2405,-0.00122173,0.001082104,0.004276057,0.00053067,-0.001154053,0,11.73299,41.40348,-984.0223,0
2410,-0.001413717,0.0008901179,0.004380776,0.0008157831,-0.000747281,0,18.15745,46.32809,-989.3574,0
2415,-0.001134464,0.001012291,0.004502949,0.000906624,-0.0003237523,0,11.71858,48.23417,-987.2598,0
2420,-0.001012291,0.001099557,0.004468043,0.0007007864,-0.0003749704,0,0.136535,30.4031,-983.2876,0
2425,-0.0009773844,0.001099557,0.004415683,0.0007654112,-0.0009821444,0,10.36462,7.326234,-986.2128,0
2430,-0.0009948376,0.001239184,0.00434587,0.0006298064,-0.0007166363,0,2.733618,40.4518,-977.2861,0
2435,-0.001169371,0.001099557,0.004328417,0.0008107782,-0.0003040541,0,14.88284,47.96824,-977.1444,0
2440,-0.001204277,0.001099557,0.004537856,0.0007830266,0.0003569098,0,7.121186,60.04686,-978.5394,0
2445,-0.001064651,0.001134464,0.004485496,0.00061276,0.0004676621,0,1.257694,40.11776,-978.1971,0
2450,-0.001117011,0.001117011,0.004520403,0.0005677747,-0.000246841,0,5.663563,6.917584,-988.3118,0
